municip_code,municip_name,county_code,year,pop,share0_19,share75_,share_elementary_school,share_secondary_school,share_tertiary_school,tax_rate,tax_rate_4_years_back,tax_base,expenditures,real_tax_base,real_expenditures,share_votes_left_last_election,share_seats_left_last_election,nr_seats_council,coalition_last_term,left_coalition_last_term
138,Tyresö,1,2018,47304,0.26925841366480635,0.07568070353458481,0.16969122012424642,0.46093582642225417,0.3693729534534994,19.5,19.48,247863,64469.0,304699.38641548314,79252.1059731375,0.4284072707013023,0.4117647058823529,51.0,A,0
138,Tyresö,1,2022,49062,0.2667645020586197,0.09229138640903346,0.16439094502335608,0.43870523415977963,0.3969038208168643,19.5,19.5,271910,70418.0,295154.5659587626,76437.77068031387,0.38943561001042754,0.4117647058823529,51.0,BL,0
139,Upplands-Bro,1,2002,21076,0.2778990320743974,0.04165875877775669,0.26258539497247463,0.5036147774756251,0.23379982755190024,19.58,19.5,141177,37657.0,208889.87184875234,55718.46621056168,0.5367084203201113,0.5609756097560976,41.0,V,1
139,Upplands-Bro,1,2006,21327,0.27439396070708494,0.04684203122802082,0.25514030777188673,0.49721970774602353,0.24763998448208974,19.58,19.58,158652,44183.0,225346.05061747218,62756.62805657523,0.5264808067112956,0.5609756097560976,41.0,V,1
139,Upplands-Bro,1,2010,23202,0.2687699336264115,0.05012498922506681,0.23847065797273267,0.4850622406639004,0.27646710136336694,19.58,19.58,176110,50058.0,234285.5477230724,66593.98073886526,0.4819877774203924,0.4878048780487805,41.0,A,0
139,Upplands-Bro,1,2014,24703,0.258713516576934,0.0542444237541999,0.21136747326955543,0.48339898705683737,0.3052335396736072,19.58,19.58,193563,55559.0,249263.8609057633,71546.99425026117,0.4402890822340724,0.43902439024390244,41.0,A,0
139,Upplands-Bro,1,2018,27614,0.26577098573187513,0.059860940102846386,0.19083969465648856,0.4762424053590902,0.33291789998442123,19.6,19.58,210712,64969.0,259029.45219891344,79866.75879831811,0.4494860210829569,0.4634146341463415,41.0,BL,0
139,Upplands-Bro,1,2022,31082,0.2728588893893572,0.07181005083327971,0.18706510342198074,0.4600133447717091,0.3529215518063102,19.4,19.6,227906,72539.0,247388.82905887152,78740.08701438962,0.36432041711103214,0.36585365853658536,41.0,B,0
140,Nykvarn,1,2002,8090,0.30135970333745365,0.033992583436341164,0.28818897637795277,0.5007874015748032,0.2110236220472441,19.03,,147820,36340.0,218719.06087168993,53769.79212608045,0.39188586714222023,0.3870967741935484,31.0,BL,0
140,Nykvarn,1,2006,8354,0.29925784055542254,0.03794589418242758,0.2640874684608915,0.504457527333894,0.23145500420521448,19.95,19.03,170259,40648.0,241832.39563371526,57735.58647542426,0.31729131175468483,0.3225806451612903,31.0,B,0
140,Nykvarn,1,2010,9227,0.30053105017882303,0.04118348325566273,0.24213740458015268,0.4996946564885496,0.2581679389312977,19.95,19.95,190221,48009.0,253057.92500954267,63868.12140501382,0.2647527910685805,0.25806451612903225,31.0,A,0
140,Nykvarn,1,2014,9523,0.28677937624698097,0.047043998739892894,0.21740412979351031,0.5061946902654867,0.27640117994100294,19.95,19.95,214165,50738.0,275794.4171710647,65338.674099061376,0.3204925241864556,0.3225806451612903,31.0,A,0
140,Nykvarn,1,2018,10660,0.2824577861163227,0.0647279549718574,0.19706242350061198,0.501155990752074,0.301781585747314,19.97,19.95,239837,63031.0,294832.97926568397,77484.36444791807,0.3065096499836441,0.2903225806451613,31.0,A,0
140,Nykvarn,1,2022,11500,0.2813913043478261,0.08426086956521739,0.1842748680993437,0.48372152876077723,0.33200360313987903,19.97,19.97,264059,67658.0,286632.41341806075,73441.82863314317,0.23878647118594862,0.25806451612903225,31.0,B,0
160,Täby,1,2002,60229,0.26445732122399507,0.06354081920669445,0.15977883984631244,0.3970340174304189,0.44318714272326865,17.53,14.9,200700,35960.0,296961.9504596683,53207.53232949513,0.20804841625402815,0.21311475409836064,61.0,B,0
160,Täby,1,2006,60594,0.2719576195662937,0.07066706274548636,0.15166761148904007,0.37927532123960694,0.469057067271353,18.03,17.53,218377,41449.0,310178.2170769465,58873.31046594814,0.22764926539543606,0.22950819672131148,61.0,B,0
160,Täby,1,2010,63014,0.27493890246611863,0.07538007426921002,0.1463692237650808,0.36615069428636465,0.4874800819485545,17.63,18.03,249718,50091.0,332208.951259498,66637.88184087457,0.18894598256512513,0.16393442622950818,61.0,A,0
160,Täby,1,2014,66292,0.2697007180353587,0.08156338623061606,0.12432373234037893,0.3594129887197459,0.5162632789398751,17.63,17.63,268106,53698.0,345257.8059443208,69150.46162188888,0.19220284190972473,0.19672131147540983,61.0,A,0
160,Täby,1,2018,70405,0.26821958667708257,0.08996520133513244,0.1152260778128286,0.33770767613038905,0.5470662460567823,17.55,17.63,300726,70698.0,369684.1710105283,86909.45086923754,0.22444817114626298,0.21311475409836064,61.0,A,0
160,Täby,1,2022,73955,0.2640659860726117,0.10494219457778378,0.11369185753203512,0.3164968217132479,0.569811320754717,17.55,17.55,339042,62561.0,368025.428824945,67909.10522211816,0.19624569730400018,0.18032786885245902,61.0,B,0
162,Danderyd,1,2002,29632,0.26160907127429806,0.10191684665226781,0.11955689417530246,0.3008320996477615,0.5796110061769361,17.28,15.15,250576,41314.0,370760.02839253534,61129.476937173575,0.12645702740506656,0.13333333333333333,45.0,B,0
162,Danderyd,1,2006,30226,0.2816449414411434,0.10031099053794747,0.11274810722324534,0.2856046654389196,0.601647227337835,17.86,17.28,268924,47747.0,381974.1403591073,67818.86064362532,0.13217455232893977,0.13333333333333333,45.0,B,0
162,Danderyd,1,2010,31150,0.28947030497592297,0.09640449438202248,0.1136173767752715,0.2725441053614428,0.6138385178632857,17.2,17.86,308729,55861.0,410713.43400713435,74313.92301038299,0.11590157154673283,0.1111111111111111,45.0,A,0
162,Danderyd,1,2014,32222,0.2851467941158215,0.09564893550990007,0.10414890593918727,0.26210097565596285,0.6337501184048498,17.35,17.2,334244,60904.0,430428.0772905253,78430.10381428583,0.1238688621866192,0.1111111111111111,45.0,A,0
162,Danderyd,1,2018,32888,0.2815312576015568,0.10091826806129896,0.10155227230222555,0.24677389190200114,0.6516738357957733,17.35,17.35,378239,70305.0,464971.33988697757,86426.33374864559,0.1397303200075966,0.13333333333333333,45.0,A,0
162,Danderyd,1,2022,32803,0.27887693198792796,0.11745876901502911,0.11065188803306406,0.22632913770430207,0.6630189742626339,18.35,17.35,441144,77716.0,478855.74581777933,84359.64932533263,0.13393970174061592,0.1111111111111111,45.0,B,0
163,Sollentuna,1,2002,58266,0.2729722308035561,0.05849037174338379,0.1882895479186597,0.4103318860843329,0.4013785659970074,17.93,17.85,176072,38439.0,260521.59711676493,56875.53768669253,0.3404324165318429,0.3442622950819672,61.0,B,0
163,Sollentuna,1,2006,59355,0.28252042793361976,0.06228624378738101,0.18001699647930072,0.3935898992351584,0.42639310428554084,18.58,17.93,193619,42543.0,275012.4610752108,60427.20565400448,0.35000141896302184,0.3442622950819672,61.0,B,0
163,Sollentuna,1,2010,63347,0.28508058787314317,0.06295483606169196,0.1731975634148559,0.37919356305118646,0.4476088735339576,18.2,18.58,222657,50566.0,296208.7172754309,67269.79164252388,0.28532044983076754,0.2786885245901639,61.0,A,0
163,Sollentuna,1,2014,68145,0.2764399442365544,0.06381979602318585,0.15327525690362415,0.3681650949380471,0.47855964815832874,18.1,18.2,240993,55673.0,310342.60489485395,71693.79958053223,0.2799736161144655,0.2786885245901639,61.0,A,0
163,Sollentuna,1,2018,71848,0.272965148647144,0.07002282596592807,0.14411447852511333,0.3478057605138525,0.5080797609610342,18.12,18.1,274798,61655.0,337810.7341079626,75792.83987302103,0.3189343839407157,0.3114754098360656,61.0,A,0
163,Sollentuna,1,2022,75108,0.2709165468392182,0.08077701443255046,0.1398725766103815,0.32575046904315197,0.5343769543464666,18.12,18.12,304491,64815.0,330520.7934366135,70355.79122730756,0.31882297361139234,0.32786885245901637,61.0,B,0
180,Stockholm,1,2002,754948,0.2027411159444094,0.09246729576076763,0.18507152558386725,0.39237761669963683,0.4225508577164959,17.58,18.45,168075,40779.0,248688.9876607312,60337.87432882319,0.4377776381796807,0.4752475247524752,101.0,B,0
180,Stockholm,1,2006,771038,0.20888205250584277,0.08399845403209699,0.17476692866750632,0.3688467562678617,0.456386315064632,18.08,17.58,185652,46944.0,263696.29748906376,66678.2958940739,0.48653447448682363,0.5148514851485149,101.0,V,1
180,Stockholm,1,2010,829417,0.21234915609397925,0.07172387351597567,0.1609590611854434,0.3546387057883081,0.4844022330262485,17.48,18.08,211858,51831.0,281842.414226987,68952.66721954782,0.4153139299842508,0.45544554455445546,101.0,A,0
180,Stockholm,1,2014,897700,0.21410716274924807,0.06318257769856299,0.1407320805219091,0.34005205194318694,0.519215867534904,17.33,17.48,234322,51670.0,301751.91754188697,66538.87206233003,0.43904874944799815,0.48514851485148514,101.0,A,0
180,Stockholm,1,2018,949761,0.21680928149292295,0.06218827684017347,0.13022235301245488,0.32453817103323324,0.5452394759543119,17.9,17.33,271311,59781.0,333524.145305153,73489.1210842441,0.4522168298381885,0.49504950495049505,101.0,V,1
180,Stockholm,1,2022,978770,0.21592304627236225,0.07043432062690928,0.12292070777697582,0.3068866158426561,0.5701926763803681,17.74,17.9,312725,65222.0,339458.68721067277,70797.58413064035,0.4366919088177163,0.44554455445544555,101.0,B,0
181,Södertälje,1,2002,78794,0.25056476381450365,0.0670609437266797,0.302416521002649,0.4641666516497576,0.2334168273475934,19.53,18.95,131186,39763.0,194106.87809168932,58834.569188479276,0.5646541127882393,0.5846153846153846,65.0,V,1
181,Södertälje,1,2006,80553,0.25383288021551026,0.06712350874579469,0.2894736842105263,0.45551003256644607,0.2550162832230276,20.13,19.53,148147,47045.0,210424.96382539553,66821.75422496394,0.5547827317096173,0.5692307692307692,65.0,V,1
181,Södertälje,1,2010,85270,0.25418083734021346,0.06589656385598687,0.2840473357133413,0.44636718233505224,0.26958548195160653,20.13,20.13,159222,55765.0,211818.82618569664,74186.2107136286,0.4918069838399819,0.47692307692307695,65.0,V,1
181,Södertälje,1,2014,91072,0.24782589599437807,0.06769369290231904,0.26596473739953896,0.4434770419288518,0.29055822067160925,20.13,20.13,171146,60725.0,220396.00925062003,78199.59369043916,0.5073750688763616,0.5230769230769231,65.0,V,1
181,Södertälje,1,2018,96032,0.24444976674441854,0.07215303232255915,0.25025691434699077,0.43927140580551954,0.3104716798474897,20.15,20.13,192356,67320.0,236464.31768088287,82756.85638231735,0.49524979524979523,0.5076923076923077,65.0,V,1
181,Södertälje,1,2022,101209,0.24591686510092975,0.07807606042940846,0.23513528957970228,0.427826509328838,0.33703820109145977,20.15,20.15,210557,71934.0,228556.7281254061,78083.36783375981,0.4355015221760153,0.4461538461538462,65.0,BL,0
182,Nacka,1,2002,75741,0.2693257284693891,0.06375674997689494,0.18706947264550164,0.41687382583448773,0.3960567015200106,17.93,17.85,174975,36550.0,258898.44186188572,54080.514645246025,0.40403946388682055,0.4262295081967213,61.0,B,0
182,Nacka,1,2006,80247,0.27754308572283076,0.06313008585990754,0.17354868746194893,0.39651899867492746,0.4299323138631236,18.66,17.93,194394,40492.0,276113.2551983769,57514.00727127728,0.38909195631465854,0.39344262295081966,61.0,B,0
182,Nacka,1,2010,88085,0.279638985071238,0.06016915479366521,0.16408492968483884,0.3795396668342768,0.45637540348088435,18.26,18.66,223188,47915.0,296915.1259168536,63743.06978110848,0.30047556409996967,0.3114754098360656,61.0,A,0
182,Nacka,1,2014,94423,0.2736091842030014,0.06127744299588024,0.14349755341458226,0.37203294532413456,0.4844695012612832,18.61,18.26,247259,54728.0,318411.74699554214,70476.86065854845,0.29350837483023995,0.29508196721311475,61.0,A,0
182,Nacka,1,2018,101231,0.2758443559779119,0.06704467998933133,0.133055892722964,0.355586382290041,0.5113577249869949,18.43,18.61,279834,60204.0,344001.5173631817,74009.1173743469,0.33401296878133563,0.3442622950819672,61.0,A,0
182,Nacka,1,2022,108234,0.27284402313505923,0.08259881368146793,0.12583728148995263,0.3354707836410173,0.5386919348690301,17.98,18.43,319307,66418.0,346603.3577014255,72095.8256844143,0.2957400833461954,0.29508196721311475,61.0,B,0
183,Sundbyberg,1,2002,33967,0.19348190891159067,0.08605411134336267,0.21247251649010593,0.4493304017589446,0.3381970817509494,19.28,18.3,162813,36377.0,240903.16910906814,53824.538474695335,0.5241393463649889,0.5490196078431373,51.0,V,1
183,Sundbyberg,1,2006,34016,0.2011700376293509,0.07796331138287864,0.20304829770387967,0.44323040380047507,0.35372129849564526,19.28,19.28,175058,41327.0,248648.79692026225,58700.0241652691,0.505953839368844,0.5098039215686274,51.0,V,1
183,Sundbyberg,1,2010,37722,0.20616616298181434,0.06539950161709347,0.19290512920769204,0.42416379340987453,0.3829310773824334,19.03,19.28,188380,45658.0,250608.77565199242,60740.500470955885,0.4560843028800305,0.49019607843137253,51.0,A,0
183,Sundbyberg,1,2014,42626,0.21287477126636326,0.054896072819406,0.17084664284132958,0.407223504854676,0.42192985230399443,18.88,19.03,205993,48994.0,265270.79296952876,63092.81009912518,0.46966598500340834,0.49019607843137253,51.0,BL,0
183,Sundbyberg,1,2018,49424,0.21406604078989963,0.050704111362900615,0.14580127500549572,0.3854968124862607,0.46870191250824356,18.9,18.88,244008,55274.0,299960.4131333406,67948.64051806608,0.5097398941560635,0.509090909090909,55.0,BL,0
183,Sundbyberg,1,2022,53564,0.21503248450451795,0.05421551788514674,0.1309306105862034,0.3542111144976125,0.5148582749161841,18.9,18.9,285212,55214.0,309593.7040426266,59934.03775089963,0.43164372469635626,0.4426229508196721,61.0,BL,0
184,Solna,1,2002,56953,0.16880585746141555,0.10531490878443629,0.18234183417385694,0.4118167260211764,0.4058414398049667,17.58,17.75,165771,33092.0,245279.91773617177,48963.9504963196,0.4537388360282529,0.4918032786885246,61.0,B,0
184,Solna,1,2006,60575,0.17111019397441188,0.09536937680561287,0.15734374306880183,0.3837776693430333,0.45887858758816485,17.58,17.58,181981,36390.0,258482.08429404107,51687.610505822886,0.4630805765725962,0.47540983606557374,61.0,B,0
184,Solna,1,2010,66909,0.17568638000866849,0.08018353285806094,0.13650559987268496,0.3595854303845312,0.5039089697427839,17.12,17.58,213849,39779.0,284491.11404821597,52919.45263117425,0.36571587097425035,0.39344262295081966,61.0,A,0
184,Solna,1,2014,72740,0.1807533681605719,0.07178993676106682,0.11478331159406978,0.33883857218966434,0.5463781162162659,17.12,17.12,233169,42534.0,300267.12328046124,54773.84138376516,0.3912189939489122,0.4098360655737705,61.0,A,0
184,Solna,1,2018,79707,0.18613170737827292,0.0677857653656517,0.1018575115457756,0.3136545775604455,0.5844879108937788,17.12,17.12,270379,45155.0,332378.43243901635,55509.296642060894,0.4294052425681471,0.4426229508196721,61.0,A,0
184,Solna,1,2022,84187,0.18702412486488412,0.07404943756161877,0.0891749808759623,0.2831985156491594,0.6276265034748784,17.12,17.12,312298,46272.0,338995.1845823605,50227.61971256616,0.3973084011672554,0.4262295081967213,61.0,B,0
186,Lidingö,1,2002,40895,0.24269470595427314,0.10568529160044016,0.15688954429378124,0.357515376038557,0.48559507966766174,18.37,17.22,211363,38623.0,312739.25627806113,57147.789798723315,0.22214484679665739,0.21568627450980393,51.0,B,0
186,Lidingö,1,2006,41892,0.25759094815239186,0.10336102358445527,0.14537600906387196,0.3421257612236227,0.5124982297125054,19.17,18.37,232139,43912.0,329725.47994534817,62371.70520834555,0.23613588916302905,0.23529411764705882,51.0,B,0
186,Lidingö,1,2010,43445,0.26435723328346183,0.09676602600989757,0.13791111715139984,0.3329369393857026,0.5291519434628975,18.86,19.17,265012,53793.0,352555.1165361812,71562.7872844656,0.19738976552130955,0.19607843137254902,51.0,A,0
186,Lidingö,1,2014,45178,0.26163176767453183,0.09427154809863207,0.12515108947763876,0.32142040442978015,0.5534285060925811,18.62,18.86,285239,59833.0,367321.101764795,77050.90636937087,0.19265536723163842,0.17647058823529413,51.0,A,0
186,Lidingö,1,2018,47185,0.26256225495390484,0.09608985906538095,0.11960143432868975,0.3040649890521372,0.5763335766191731,18.49,18.62,324348,63985.0,398722.829083361,78657.12203836268,0.1932110464329227,0.19607843137254902,51.0,A,0
186,Lidingö,1,2022,48162,0.26020514098251735,0.11255761803911797,0.11945008592407437,0.28764255585064835,0.5929073582252773,17.84,18.49,377205,66960.0,409450.84054457373,72684.1592313587,0.19106643974181947,0.19607843137254902,51.0,B,0
187,Vaxholm,1,2002,9470,0.28489968321013726,0.06399155227032735,0.18865006958404207,0.438070202566878,0.3732797278490799,18.98,19.15,156496,35123.0,231556.339806359,51969.08114596378,0.4012392039053699,0.3870967741935484,31.0,B,0
187,Vaxholm,1,2006,10123,0.2905265237577793,0.0618393756791465,0.17547386559448594,0.4165709362435382,0.4079551981619759,19.88,18.98,180011,40402.0,255683.93665192864,57386.17311503865,0.38125647221263376,0.3870967741935484,31.0,B,0
187,Vaxholm,1,2010,11001,0.29433687846559403,0.05954004181438051,0.16442333069411455,0.4059118500923727,0.4296648192135128,19.88,19.88,210480,47746.0,280009.21063399175,63518.24292536378,0.2916987525026952,0.2903225806451613,31.0,A,0
187,Vaxholm,1,2014,11188,0.28173042545584553,0.05952806578476939,0.14896339902738673,0.3994113130278986,0.4516252879447146,19.78,19.88,242339,52495.0,312075.93800489645,67601.2790577127,0.307474117146504,0.3225806451612903,31.0,A,0
187,Vaxholm,1,2018,11831,0.27267348491251797,0.07302848448989942,0.14090853732797468,0.3889903787601997,0.4701010839118256,19.78,19.78,274624,58842.0,337596.83492479974,72334.80307855492,0.3331077422847861,0.3225806451612903,31.0,A,0
187,Vaxholm,1,2022,11996,0.25816938979659887,0.10603534511503834,0.1369946419873356,0.37043351193375545,0.4925718460789089,19.3,19.78,313714,64601.0,340532.23311090894,70123.49717002694,0.24026779072650634,0.22580645161290322,31.0,BL,0
188,Norrtälje,1,2002,53286,0.24484855309086814,0.09479037645910746,0.3002610966057441,0.5117762644343355,0.18796263895992033,19.63,19.75,122917,37383.0,181871.808991784,55313.04730460279,0.4570685169124024,0.47540983606557374,61.0,B,0
188,Norrtälje,1,2006,54596,0.2394497765404059,0.09592277822551103,0.2773070166373876,0.5172057455823086,0.2054872377803038,20.42,19.63,143696,60812.0,204102.85460963796,86376.11899093437,0.48158982511923687,0.4918032786885246,61.0,B,0
188,Norrtälje,1,2010,55927,0.22409569617537148,0.09811003629731614,0.2559431619834304,0.5253583105932099,0.21869852742335963,20.12,20.42,167752,70310.0,223166.5958868937,93535.95400834264,0.4234712448434846,0.4426229508196721,61.0,A,0
188,Norrtälje,1,2014,56845,0.20323687219632333,0.10428357815111268,0.22159118372081782,0.5394654164048528,0.23894339987432936,19.72,20.12,184443,80791.0,237519.43448407855,104039.90735025558,0.41141743247006407,0.4098360655737705,61.0,A,0
188,Norrtälje,1,2018,60808,0.20087817392448362,0.11408038415997895,0.1994436072794714,0.5385649704416368,0.26199142227889183,19.72,19.72,204178,62847.0,250997.16907945322,77258.1722082516,0.43078923416980885,0.4426229508196721,61.0,BL,0
188,Norrtälje,1,2022,64762,0.2022019085266051,0.13557333003922054,0.18049559273250584,0.5281300593631948,0.29137434790429934,19.72,19.72,220051,66153.0,238862.33457317375,71808.17182843597,0.34644562398506995,0.36065573770491804,61.0,B,0
191,Sigtuna,1,2002,35518,0.2676952531110986,0.04707472267582634,0.27644983549371704,0.49129900503428864,0.2322511594719943,19.38,19.0,144651,36063.0,214030.1100943771,53359.934326990624,0.42479018721755973,0.45098039215686275,51.0,B,0
191,Sigtuna,1,2006,36711,0.2712810874124922,0.051265288333197136,0.2636436444071546,0.4855268677777354,0.25082948781511005,20.1,19.38,159884,43513.0,227095.95817842777,61804.97378235425,0.47468223623023664,0.5098039215686274,51.0,V,1
191,Sigtuna,1,2010,39219,0.26512659680257017,0.05586577934164563,0.25695205116426983,0.4752128900038868,0.2678350588318434,19.98,20.1,177360,52784.0,235948.4682537285,70220.47783212001,0.4543590232735597,0.47058823529411764,51.0,BL,0
191,Sigtuna,1,2014,43372,0.25657105966983307,0.06043069261274555,0.22665199663452204,0.47530904148598796,0.29803896187949,19.98,19.98,187503,58699.0,241459.99861240698,75590.57966299033,0.4943420488641235,0.5098039215686274,51.0,BL,0
191,Sigtuna,1,2018,47146,0.26254613328808385,0.06556229584694354,0.21217990101140521,0.4702573088628608,0.31756279012573396,20.0,19.98,210134,60391.0,258318.91353300464,74238.99753096445,0.44816000632436065,0.47058823529411764,51.0,BL,0
191,Sigtuna,1,2022,50273,0.26791717223957195,0.07256380164302906,0.20605828446827945,0.45248548781565845,0.3414562277160621,20.0,20.0,222157,66520.0,241148.36861351485,72206.54528180975,0.3408075117370892,0.3333333333333333,51.0,B,0
192,Nynäshamn,1,2002,24332,0.25797303961860923,0.073113595265494,0.2866985869438281,0.5032114912997782,0.2100899217563938,19.83,19.75,133096,35730.0,196932.97338505238,52867.21718945665,0.5206876456876457,0.5333333333333333,45.0,V,1
192,Nynäshamn,1,2006,24648,0.25547711781889,0.07538136968516715,0.2696904165718188,0.5083086728886865,0.22200091053949464,19.83,19.83,154702,42655.0,219735.5515381097,60586.2881595459,0.5433440875298078,0.5333333333333333,45.0,BL,0
192,Nynäshamn,1,2010,25781,0.24715876032737288,0.07482254373375742,0.26146055437100213,0.5054904051172708,0.2330490405117271,19.83,19.83,171499,49625.0,228151.3664695883,66017.94506704599,0.5096224770334608,0.5121951219512195,41.0,BL,0
192,Nynäshamn,1,2014,26796,0.2273100462755635,0.08057172712345126,0.2307850601913777,0.5167198271427101,0.2524951126659121,19.83,19.83,187003,53439.0,240816.11558490235,68816.93021364148,0.46865708622398417,0.4634146341463415,41.0,BL,0
192,Nynäshamn,1,2018,28109,0.22601302074068805,0.0904692447258885,0.21087164992681573,0.5211224953313481,0.2680058547418362,19.85,19.83,210866,66467.0,259218.76526906906,81708.25866255922,0.4136355649270778,0.4146341463414634,41.0,BL,0
192,Nynäshamn,1,2022,29495,0.2293609086285811,0.10913714188845568,0.19525683822430373,0.5123312241542524,0.29241193762144385,19.85,19.85,224628,66373.0,243830.60513473183,72046.97880321044,0.3420068122173209,0.34146341463414637,41.0,B,0
305,Håbo,3,2002,17648,0.29091115140525836,0.03207162284678151,0.27236831714443654,0.5238884940377477,0.2037431888178157,20.98,19.79,149415,30954.0,221079.07238630464,45800.499325005345,0.39612876513818446,0.3902439024390244,41.0,BL,0
305,Håbo,3,2006,18569,0.2993160644084226,0.03694329258441489,0.2606702735196874,0.5134505560565074,0.22587917042380523,21.83,20.98,163135,39717.0,231713.61197767014,56413.21314811123,0.4305653178029923,0.4634146341463415,41.0,BL,0
305,Håbo,3,2010,19452,0.2870655973678799,0.04354308040304339,0.24864710908573057,0.5134577043577329,0.2378951865565366,21.83,21.83,187856,46944.0,249911.67936554138,62451.31311289485,0.35637565408978245,0.36585365853658536,41.0,A,0
305,Håbo,3,2014,19968,0.26747796474358976,0.04952924679487179,0.22262143301319698,0.5164789608236026,0.26089960616320046,21.34,21.83,205953,54438.0,265219.2823273284,70103.40850259576,0.431621801262878,0.43902439024390244,41.0,V,1
305,Håbo,3,2018,21083,0.269411374092871,0.06460181188635393,0.20347779200647031,0.5154680865404058,0.281054121453124,21.34,21.34,227696,65576.0,279907.9793646484,80612.94732808738,0.4438947781703965,0.43902439024390244,41.0,A,0
305,Håbo,3,2022,22344,0.2659326888650197,0.08785356247762263,0.18866937066596887,0.5073923851890619,0.3039382441449692,21.09,21.34,247255,75714.0,268391.9024902867,82186.50585488489,0.3240905057675244,0.34146341463414637,41.0,B,0
319,Älvkarleby,3,2002,8955,0.23897264098269122,0.10776102735901731,0.3475314617618587,0.5087124878993223,0.14375605033881897,22.68,22.49,123908,42076.0,183338.12335603678,62256.95579243151,0.6321186595861564,0.6129032258064516,31.0,V,1
319,Älvkarleby,3,2006,9080,0.23766519823788546,0.10044052863436123,0.3119036446112936,0.5097763178476459,0.17832003754106054,22.68,22.68,141199,44224.0,200556.16696377262,62814.8636166395,0.6204489718920958,0.6129032258064516,31.0,V,1
319,Älvkarleby,3,2010,9068,0.23224525805028673,0.09770621967357741,0.29218797680805614,0.5154104363747329,0.19240158681721087,22.68,22.68,163148,50994.0,217041.72698838124,67839.17563222052,0.5504785985190537,0.5483870967741935,31.0,V,1
319,Älvkarleby,3,2014,9132,0.21758650897941306,0.09997809899255365,0.25515031283381656,0.5342591179612391,0.2105905692049443,22.19,22.68,173520,57553.0,223453.16586521207,74114.79976394969,0.5229499742135121,0.5483870967741935,31.0,V,1
319,Älvkarleby,3,2018,9402,0.22495213784301213,0.10455222293129121,0.23447440169645561,0.539382005452893,0.22614359285065133,22.69,22.19,193723,67980.0,238144.77850492665,83568.19811155574,0.5017295338494482,0.5161290322580645,31.0,V,1
319,Älvkarleby,3,2022,9627,0.23278279837955748,0.11997507011530072,0.22152957275353505,0.5359586437585525,0.2425117834879124,22.69,22.69,207797,73875.0,225560.78607823543,80190.29664302008,0.45980022924512853,0.45161290322580644,31.0,BL,0
330,Knivsta,3,2006,13324,0.3122936055238667,0.0457069948964275,0.22539785644689833,0.42080762152213924,0.35379452203096245,21.5,,165874,40890.0,235604.03146586605,58079.31831775482,0.36077782374844847,0.3548387096774194,31.0,B,0
330,Knivsta,3,2010,14477,0.3136008841610831,0.04482972991641915,0.20285372181201358,0.41388944322490523,0.3832568349630812,21.4,21.5,192989,51253.0,256740.29623262747,68183.73276617246,0.309353421217828,0.3225806451612903,31.0,A,0
330,Knivsta,3,2014,15580,0.3066752246469833,0.04666238767650834,0.17537103137328575,0.411985722337028,0.4126432462896863,20.91,21.4,215307,58333.0,277265.0460058853,75119.25728685694,0.2809761508596783,0.2903225806451613,31.0,A,0
330,Knivsta,3,2018,18064,0.3097320637732507,0.04805137289636847,0.1567580883560519,0.4006404992609624,0.4426014123829857,20.91,20.91,234821,67960.0,288666.7821234721,83543.61199854853,0.3172969116298033,0.3225806451612903,31.0,A,0
330,Knivsta,3,2022,19818,0.3033605812897366,0.05959228983752145,0.15194372454646426,0.38807848944835244,0.45997778600518324,20.91,20.91,257395,68406.0,279398.73305489204,74253.77234737639,0.27127380744364843,0.25806451612903225,31.0,BL,0
331,Heby,19,2002,13739,0.27236334522163186,0.09520343547565326,0.36689492831157716,0.5060988658249519,0.127006205863471,21.99,22.0,104318,39177.0,154352.15121101984,57967.50539690297,0.47157232704402513,0.4634146341463415,41.0,B,0
331,Heby,19,2006,13634,0.2574446237347807,0.09909050902156374,0.33155304220337206,0.5243480992774112,0.14409885851921667,21.99,21.99,127423,44956.0,180989.01878217835,63854.58142071376,0.4381147017499042,0.4489795918367347,49.0,B,0
331,Heby,3,2010,13355,0.23751403968551105,0.10340696368401348,0.3038239916186485,0.5365112624410686,0.15966474594028288,22.5,21.99,147875,54708.0,196723.4987766131,72780.04511290583,0.45168653309662693,0.4634146341463415,41.0,BL,0
331,Heby,3,2014,13450,0.2188104089219331,0.10654275092936803,0.2625843279709393,0.5560975609756098,0.18131811105345097,22.5,22.5,163406,60352.0,210428.69998484812,77719.2569519207,0.4169520547945205,0.4146341463414634,41.0,A,0
331,Heby,3,2018,13854,0.22036956835570953,0.10884942976757615,0.23254620123203285,0.5612936344969199,0.20616016427104722,22.5,22.5,187376,70977.0,230342.375542084,87252.42714568833,0.43214816508517206,0.43902439024390244,41.0,A,0
331,Heby,3,2022,14303,0.2238691183667762,0.11703838355589737,0.20984007334216156,0.5655495568911073,0.22461036976673118,22.5,22.5,198725,73815.0,215713.25482753522,80125.16746808158,0.3743652020313535,0.36585365853658536,41.0,BL,0
360,Tierp,3,2002,19891,0.2417173596098738,0.11492634859986929,0.3509094925988659,0.514249944767656,0.13484056263347816,21.08,21.49,112991,39547.0,167184.99125255796,58514.968883051835,0.6106055592322965,0.6122448979591837,49.0,V,1
